"species","study.doi","year.of.publication","group","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0256078426123255,1,2,6,59,0,0,0,16,1.83910640177497
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0232771030283892,1,2,6,59,0,0,0,16,1.81336412308252
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0229820189972328,1,2,6,59,0,0,0,16,1.80507101410519
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0224197436780175,1,2,6,59,0,0,0,16,1.80221106526142
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0214677724077458,1,2,6,59,0,0,0,16,1.7888847320863
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0218180912156415,1,2,6,59,0,0,0,16,1.79689805696415
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.025544154118761,1,2,6,59,0,0,0,16,1.83337781580367
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0240356851849429,1,2,6,59,0,0,0,16,1.81996794791681
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0218924459624918,1,2,6,59,0,0,0,16,1.7979517786395
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0277066532521089,1,2,6,59,0,0,0,16,1.8588745752356
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0248579977199933,1,2,6,59,0,0,0,16,1.83004075741098
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0225902796923899,1,2,6,59,0,0,0,16,1.80258390022558
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0239746157655819,1,2,6,59,0,0,0,16,1.81841284618635
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0219763068640408,1,2,6,59,0,0,0,16,1.80157091038495
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.025417720152292,1,2,6,59,0,0,0,16,1.83376224758244
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0230420616461385,1,2,6,59,0,0,0,16,1.80974404716243
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0251753944845985,1,2,6,59,0,0,0,16,1.83059973144365
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0257066735448476,1,2,6,59,0,0,0,16,1.8351148446419
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.022338714136697,1,2,6,59,0,0,0,16,1.80063260963936
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0227125546922068,1,2,6,59,0,0,0,16,1.80593120490054
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0265752127702185,1,2,6,59,0,0,0,16,1.84525149005114
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0232212174733711,1,2,6,59,0,0,0,16,1.81163844270177
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.023409187491555,1,2,6,59,0,0,0,16,1.81717475646673
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0222047838372191,1,2,6,59,0,0,0,16,1.79728143334539
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0223687437624048,1,2,6,59,0,0,0,16,1.80141846444852
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0234653672519882,1,2,6,59,0,0,0,16,1.81036287860707
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","temperature","C","all","all",0.0240939834590109,1,2,6,59,0,0,0,16,1.82140811652294
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.706345983780144,0,2,6,59,0,0,0,16,2.27417539673063
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.741556451106544,0,2,6,59,0,0,0,16,2.31957172288873
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.743002789421289,0,2,6,59,0,0,0,16,2.31519925829904
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.72418886190014,0,2,6,59,0,0,0,16,2.29400398230292
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.741761338862444,0,2,6,59,0,0,0,16,2.3127582981125
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.786162045354948,0,2,6,59,0,0,0,16,2.35667467283437
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.720087545570444,0,2,6,59,0,0,0,16,2.29228223419683
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.735703778018843,0,2,6,59,0,0,0,16,2.3015357849126
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.731869614324945,0,2,6,59,0,0,0,16,2.31046683339637
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.759416326757209,0,2,6,59,0,0,0,16,2.3256580262063
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.754548856218959,0,2,6,59,0,0,0,16,2.32084091189003
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.758057801939165,0,2,6,59,0,0,0,16,2.32273635928068
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.755120397649273,0,2,6,59,0,0,0,16,2.31192461636557
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.734016351642365,0,2,6,59,0,0,0,16,2.31882066223523
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.73909083794235,0,2,6,59,0,0,0,16,2.30389918170371
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.766835943497512,0,2,6,59,0,0,0,16,2.3361122813221
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.712265751090756,0,2,6,59,0,0,0,16,2.28646863966545
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.767295764192042,0,2,6,59,0,0,0,16,2.32565612541144
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.75683264435573,0,2,6,59,0,0,0,16,2.31906786586364
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.776230662324628,0,2,6,59,0,0,0,16,2.34308082095327
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.797500281244246,0,2,6,59,0,0,0,16,2.35945890822193
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.777204296494857,0,2,6,59,0,0,0,16,2.34421062004117
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.781187401746367,0,2,6,59,0,0,0,16,2.34700052659907
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.729134165181806,0,2,6,59,0,0,0,16,2.30501914610109
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.754965386780322,0,2,6,59,0,0,0,16,2.31679587274139
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.693448268975953,0,2,6,59,0,0,0,16,2.27690721603211
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.723703057519821,0,2,6,59,0,0,0,16,2.29232143518313
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.732651355982352,0,2,6,59,0,0,0,16,2.29691278782402
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.742486721203486,0,2,6,59,0,0,0,16,2.31633125845812
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.780352076400376,0,2,6,59,0,0,0,16,2.34544378483529
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.756445605002128,0,2,6,59,0,0,0,16,2.32189477986484
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.751601236876036,0,2,6,59,0,0,0,16,2.31686863927569
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.754660341768489,0,2,6,59,0,0,0,16,2.32457077698659
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.710589082979926,0,2,6,59,0,0,0,16,2.29145575305175
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.723273173574468,0,2,6,59,0,0,0,16,2.30149832158927
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.762105787511652,0,2,6,59,0,0,0,16,2.32361839995625
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.76870691186108,0,2,6,59,0,0,0,16,2.3423878372009
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.759604934962005,0,2,6,59,0,0,0,16,2.33595227460541
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.717139402388584,0,2,6,59,0,0,0,16,2.29137893263486
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.738204335759492,0,2,6,59,0,0,0,16,2.3203440230964
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.720010932134943,0,2,6,59,0,0,0,16,2.29946067228838
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.724808270268394,0,2,6,59,0,0,0,16,2.29823893895505
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.758418326278109,0,2,6,59,0,0,0,16,2.33010312480964
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.760615806088651,0,2,6,59,0,0,0,16,2.32530063108695
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.705262410056228,0,2,6,59,0,0,0,16,2.28492175125454
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.706740812178871,0,2,6,59,0,0,0,16,2.28576058835547
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.76520932684843,0,2,6,59,0,0,0,16,2.32681438884966
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.724792996679828,0,2,6,59,0,0,0,16,2.31556659469957
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.765902859292637,0,2,6,59,0,0,0,16,2.33339041266976
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.736006760677876,0,2,6,59,0,0,0,16,2.31657440449757
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.762794993869585,0,2,6,59,0,0,0,16,2.32610328784409
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.734018606994556,0,2,6,59,0,0,0,16,2.31071372801286
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.755400760903959,0,2,6,59,0,0,0,16,2.32972748717388
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.704205115224422,0,2,6,59,0,0,0,16,2.27399837467777
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.768042428810635,0,2,6,59,0,0,0,16,2.33041157194832
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.714909413699592,0,2,6,59,0,0,0,16,2.29187791151801
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.764510542266459,0,2,6,59,0,0,0,16,2.34298592327005
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.748402453361214,0,2,6,59,0,0,0,16,2.31429472899473
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.740414422582843,0,2,6,59,0,0,0,16,2.3069559280961
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.718285648268793,0,2,6,59,0,0,0,16,2.28733366890325
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.755890824755385,0,2,6,59,0,0,0,16,2.32971200448592
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.74818988771759,0,2,6,59,0,0,0,16,2.31532695766668
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.757351637580244,0,2,6,59,0,0,0,16,2.32682188686078
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.763991001303243,0,2,6,59,0,0,0,16,2.32623824612106
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.725649573293662,0,2,6,59,0,0,0,16,2.30009631506489
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.72871412555867,0,2,6,59,0,0,0,16,2.30833031735281
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.739472965328438,0,2,6,59,0,0,0,16,2.3176852853852
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.740889155404205,0,2,6,59,0,0,0,16,2.31039794360894
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.713434478854789,0,2,6,59,0,0,0,16,2.28296478106238
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.705190111520661,0,2,6,59,0,0,0,16,2.28700423938305
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.732192912473266,0,2,6,59,0,0,0,16,2.29703314286423
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.726196261968002,0,2,6,59,0,0,0,16,2.30576277473228
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.743261793578416,0,2,6,59,0,0,0,16,2.31362804039916
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.698128120800982,0,2,6,59,0,0,0,16,2.27393054240469
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.766542355821449,0,2,6,59,0,0,0,16,2.33044961588026
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.755806151142707,0,2,6,59,0,0,0,16,2.32012228778392
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.768470660699626,0,2,6,59,0,0,0,16,2.34264343618148
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.775275108621059,0,2,6,59,0,0,0,16,2.34855192602214
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.721706003021721,0,2,6,59,0,0,0,16,2.28992683307756
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.712600034613057,0,2,6,59,0,0,0,16,2.29398127971441
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.744201918774304,0,2,6,59,0,0,0,16,2.31606206091722
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.749102235783956,0,2,6,59,0,0,0,16,2.31367986364543
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.739427418656992,0,2,6,59,0,0,0,16,2.30119587949596
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.747202994778648,0,2,6,59,0,0,0,16,2.31844335686062
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.779022865591553,0,2,6,59,0,0,0,16,2.34509335442597
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.725760788139299,0,2,6,59,0,0,0,16,2.29675375127105
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.760338994839268,0,2,6,59,0,0,0,16,2.33161785139913
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.721928783640929,0,2,6,59,0,0,0,16,2.30180868812432
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.766752562355874,0,2,6,59,0,0,0,16,2.33794372541868
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.764403915353937,0,2,6,59,0,0,0,16,2.3271203233442
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.748748479548745,0,2,6,59,0,0,0,16,2.33351489731044
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.744600820058126,0,2,6,59,0,0,0,16,2.30602760428622
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.735350923640158,0,2,6,59,0,0,0,16,2.30728805311206
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.751038624924185,0,2,6,59,0,0,0,16,2.31854449122991
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.747752579977677,0,2,6,59,0,0,0,16,2.3269539185545
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.741020724060216,0,2,6,59,0,0,0,16,2.30658554969364
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.767977455298939,0,2,6,59,0,0,0,16,2.33663195879098
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.773662315918927,0,2,6,59,0,0,0,16,2.3420950354772
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.765863852755947,0,2,6,59,0,0,0,16,2.32991051494839
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.753860165551516,0,2,6,59,0,0,0,16,2.32198529259581
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.520657683696152,1,2,6,59,0,0,0,16,1.79222029814648
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.533988451055619,1,2,6,59,0,0,0,16,1.83591398939564
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.525505928913763,1,2,6,59,0,0,0,16,1.84023155261299
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.532369687179727,1,2,6,59,0,0,0,16,1.82151625572709
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.514772385075275,1,2,6,59,0,0,0,16,1.79361119398019
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.518573552435624,1,2,6,59,0,0,0,16,1.80086740723382
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.530324194414505,1,2,6,59,0,0,0,16,1.83204002729155
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.526728568232496,1,2,6,59,0,0,0,16,1.82528356582851
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.514813534747246,1,2,6,59,0,0,0,16,1.78343556609697
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.537015822045838,1,2,6,59,0,0,0,16,1.8348190135043
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.526047960089815,1,2,6,59,0,0,0,16,1.81903398863603
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.52368930119745,1,2,6,59,0,0,0,16,1.81171298469668
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.524220194922453,1,2,6,59,0,0,0,16,1.83368216485224
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.527944771141603,1,2,6,59,0,0,0,16,1.83523699408336
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.52881113672953,1,2,6,59,0,0,0,16,1.83564872052606
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.528439694958256,1,2,6,59,0,0,0,16,1.82029519480151
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.522978192491062,1,2,6,59,0,0,0,16,1.82731470663359
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.533474793194436,1,2,6,59,0,0,0,16,1.83475969971065
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.52315445516112,1,2,6,59,0,0,0,16,1.80914624695273
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.515344674543426,1,2,6,59,0,0,0,16,1.80563975401318
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.522899213766329,1,2,6,59,0,0,0,16,1.8294407870836
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.528599435195631,1,2,6,59,0,0,0,16,1.80778802706834
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.53161646704005,1,2,6,59,0,0,0,16,1.82573581070428
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.522788193439558,1,2,6,59,0,0,0,16,1.8059819907063
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.530864640732548,1,2,6,59,0,0,0,16,1.8271220536113
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.515861833036681,1,2,6,59,0,0,0,16,1.79187756662907
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.525359793578584,1,2,6,59,0,0,0,16,1.82424689613822
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.524048036602142,1,2,6,59,0,0,0,16,1.81535332018798
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.527151729685755,1,2,6,59,0,0,0,16,1.83131413204359
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.521618998187714,1,2,6,59,0,0,0,16,1.79697350192128
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.523709357588285,1,2,6,59,0,0,0,16,1.81967490578272
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.52563606149422,1,2,6,59,0,0,0,16,1.81681649796528
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.531876684741839,1,2,6,59,0,0,0,16,1.83794298229532
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.532790028968651,1,2,6,59,0,0,0,16,1.83447971707558
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.53021576770615,1,2,6,59,0,0,0,16,1.81978368337511
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.517596830912843,1,2,6,59,0,0,0,16,1.78989922440286
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.522521644448729,1,2,6,59,0,0,0,16,1.81008742679578
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.518306663191223,1,2,6,59,0,0,0,16,1.8101150225096
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.524518796918709,1,2,6,59,0,0,0,16,1.80728599833709
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.533018613826511,1,2,6,59,0,0,0,16,1.83619365382205
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.52657171602193,1,2,6,59,0,0,0,16,1.7973082905178
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.525114231467278,1,2,6,59,0,0,0,16,1.8152386775403
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.523803676426269,1,2,6,59,0,0,0,16,1.81037546770361
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.520309061790946,1,2,6,59,0,0,0,16,1.78700156340248
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.525233494022614,1,2,6,59,0,0,0,16,1.81497874570867
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.518081219114667,1,2,6,59,0,0,0,16,1.78997336660401
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.518933421682062,1,2,6,59,0,0,0,16,1.81739055281757
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.529630526509928,1,2,6,59,0,0,0,16,1.83673209591803
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.527379789339736,1,2,6,59,0,0,0,16,1.81312281260252
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.520658152682039,1,2,6,59,0,0,0,16,1.81213157457303
"Dracocephalum austriacum","Evers et al. in Prep","2024","Plants","Europe","precipitation","C","all","all",0.514208861360356,1,2,6,59,0,0,0,16,1.8008129736227
