"species","study.doi","year.of.publication","group","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00264730380814773,0,4,8,33,0,0,0,3,0.0206578101818696
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00371384614268799,0,4,8,33,0,0,0,3,0.0293061082425338
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00323529132356375,0,4,8,33,0,0,0,3,0.024729037298749
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00491042642320433,0,4,8,33,0,0,0,3,0.039146215527552
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00751281831346796,0,4,8,33,0,0,0,3,0.0586704671980886
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00297930053236852,0,4,8,33,0,0,0,3,0.0233354048818517
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.0049097649605349,0,4,8,33,0,0,0,3,0.0379932067619338
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.0100751012584725,0,4,8,33,0,0,0,3,0.0763703495575167
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00148847717469888,0,4,8,33,0,0,0,3,0.0116810505020001
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.000112449472660156,0,4,8,33,0,0,0,3,0.000913900137786015
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00173175760045401,0,4,8,33,0,0,0,3,0.0138009262927051
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00014666101057035,0,4,8,33,0,0,0,3,0.00117260187696505
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00110134257726809,0,4,8,33,0,0,0,3,0.00876551157690608
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.0026153387355536,0,4,8,33,0,0,0,3,0.0204147436675794
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00544679428183344,0,4,8,33,0,0,0,3,0.0418987256395624
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00989562924604846,0,4,8,33,0,0,0,3,0.0765105929324086
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00195081299584839,0,4,8,33,0,0,0,3,0.0155094570685756
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.0102567748615536,0,4,8,33,0,0,0,3,0.0800417560356871
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.0021659460929948,0,4,8,33,0,0,0,3,0.0174716449030225
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.012429043696063,0,4,8,33,0,0,0,3,0.103214839382177
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00619684050116015,0,4,8,33,0,0,0,3,0.0503614790646922
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.0067117508541404,0,4,8,33,0,0,0,3,0.0522836314475771
"Protea repens","10.1111/ecog.00839","2014","Plants","Africa","temperature","C","all","all",0.00157281272347233,0,4,8,33,0,0,0,3,0.0128840693473771
