"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length"
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.0671824263610973,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.067544230407831,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.530151078598092,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.168697748511541,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.0148030833565671,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.131275300348691,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.0254919491704326,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.0784332666128368,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.166574228074353,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.234310481338302,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.16666579506388,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.162838832278826,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.0220409424068335,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.0984842800690262,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.066928202229015,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.260948897502885,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.0374749741612444,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.2640432497903,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.204627116981844,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.0542345248075429,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.245833432545238,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.0290097152213079,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.196404524619729,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.0445342599230122,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.508955354601488,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","survival",0.00122227249684865,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.229039358831471,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.343455718884874,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.179661195206601,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.0834886349556992,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.159486686139326,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.0478161291193609,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.145665944606038,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.239092766198586,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.151583255808366,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.243693713670964,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.223400364425346,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.0491552007073688,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.0585083695949768,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.278722839867618,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.191356217044735,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.0762742825484904,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.31752647995903,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.0637147745195553,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.0311559374985706,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.214022301183203,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.0455087636631111,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.216509091120681,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.288566419683398,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.386358268242928,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.046196008260808,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.00107805819749019,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.322230647766919,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.175327890604775,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.0503737363649353,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.0373209769531727,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.122870993392486,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.195044994662772,1,28,1422,1,0,0,20
"10.1126/science.aau5905",2019,"Mammals","Suricata suricatta","Africa","rain","C","dominant adult","recruitment",0.265649024554742,1,28,1422,1,0,0,20
