"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length"
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous breeder","survival",0.00376802915888808,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous breeder","survival",0.00765454008095587,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous breeder","survival",0.00762585090422373,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous breeder","survival",0.00452525000225615,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous breeder","survival",0.00557660719664364,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous breeder","survival",0.00410541613309045,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous breeder","survival",0.00308271267610119,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous non-breeder","reproduction",0.00522358896537727,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous non-breeder","reproduction",0.00433487817763459,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous non-breeder","reproduction",0.00198828761004991,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous non-breeder","reproduction",0.00354201587364928,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous non-breeder","reproduction",0.00615292989225415,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous non-breeder","reproduction",0.00528287461986773,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous non-breeder","reproduction",0.00756836297495798,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous non-breeder","reproduction",0.00510000853687341,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous non-breeder","reproduction",0.00627484532155996,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous non-breeder","reproduction",0.00471178730261455,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous breeder","reproduction",6.89969682931834e-05,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous breeder","reproduction",0.00134185342254292,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous breeder","reproduction",0.000130743949686778,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous breeder","reproduction",0.00148332925419888,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous breeder","reproduction",0.000491294770713646,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous breeder","reproduction",0.000773860785707715,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous breeder","reproduction",0.000978002813595078,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous breeder","reproduction",0.00239991682141391,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous breeder","reproduction",0.000283169390275885,4,8,46,1,1,1,22
"10.1002/ecm.1459",2021,"Birds","Halobaena caerulea","Sub-Antarctic","Chla","B","previous breeder","reproduction",0.000187390337539997,4,8,46,1,1,1,22
