"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens.no.cov","sens.cov"
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.158156582064629,4.33352402287369e-07
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.00291950866948311,0.0126438870388181
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.00221177076527718,0.0411622181475641
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",8.75671525729152e-05,0.00146403777886778
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.00152344678348599,0.194341778328961
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",1.68506731667669e-06,0.00121804973593791
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.000165236144851544,0.00185506003055503
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.0332793000305813,0.0012546228298367
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.0196226490543448,0.00191506364375737
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",5.47368877043477e-10,0.0154435579521467
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.000263351998980713,0.000335722231542172
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.000189815862605581,0.0720125452915167
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.00246316846682646,0.0250833133926163
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.0260007633400735,6.11434880212718e-10
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.122893739120918,0.000208633671005287
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.0253780362094263,0.0001229761621076
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.0050379312795824,0.000644528792342122
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.0704628533796806,0.0135196937892528
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.0426918447866731,0.266852419764335
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.0568684629733753,0.00570498000176124
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.0562396416107831,0.0672785679180651
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.042465502169378,0.096046927196311
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.0185234231117959,0.0490173642427056
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.0308798865416325,0.0485992117799814
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.058469052411915,0.040483738018909
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.248124151886379,0.00992270447063671
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","rain","A","all","all",0.145143906108061,0.345179504279752
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.055109369809447,0.193814106541339
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.023267710648874,0.041928817549997
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.02674790923195,0.0101677442328523
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0587780969429201,0.137376193229998
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0167480710856452,0.0136739885238745
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.00255282761260953,0.161950906387873
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0730019160735039,0.10710032944418
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",8.36624236842937e-05,0.032400756868811
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0275878846986932,0.102022668186802
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",3.89079118699942e-05,3.59089741696752e-05
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.00275545305677118,0.00326065681147895
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",3.35789204041454e-07,7.25052149349149e-08
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0807203303652448,0.0075233068372174
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.00466657504705248,0.0625543346021065
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0325705978543043,0.000173899251877861
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.000255466588487623,0.403812949942442
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.105437623681329,0.059968633567581
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0185703944172133,0.0113308034401267
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0131615573872181,1.89322770631641e-05
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",4.23500097219459e-05,0.000988673562306807
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.00544549480664984,0.0942835119175853
