"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens.no.cov","sens.cov"
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tbr","C","all","all",0.012646381625974,0.11543685064418
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tbr","C","all","all",0.0176452952700054,0.0843124109881927
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tbr","C","all","all",0.0090977086427945,0.219448555298671
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tbr","C","all","all",0.0189155691159327,0.10768542266004
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tbr","C","all","all",0.0177423818561422,0.0404597375472012
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tbr","C","all","all",0.0166384532200783,0.123831906390687
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tbr","C","all","all",0.0159192389124592,0.217120964177416
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tbr","C","all","all",0.00812837812792113,0.0332284894441047
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tbr","C","all","all",0.00552295702024127,0.0359503390112643
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tbr","C","all","all",0.0144272124531628,0.309040789071541
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tbr","C","all","all",0.0120255348051273,0.00276462638628746
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tbr","C","all","all",0.0185561359557363,0.24217564638561
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tbr","C","all","all",0.0136275033867313,0.0627031093074766
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tbr","C","all","all",0.0139794143340688,0.0379977220145476
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tbr","C","all","all",0.0166384532200783,0.123831906390687
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tbr","C","all","all",0.0166319005179885,0.0011919888878997
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tat","C","all","all",0.00011629185603388,0.0468617069580985
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tat","C","all","all",0.000188904788574748,0.0524993368418509
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tat","C","all","all",0.000103393108938043,0.00493644931246335
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tat","C","all","all",2.26710461156466e-05,0.149745700840819
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tat","C","all","all",9.1595516740934e-06,0.0743815023772061
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Sitta europaea","Europe","Tat","C","all","all",0.00101307180471098,0.0942983348640264
