"species","study.doi","year.of.publication","group","continent","driver","driver.type","stage.age","vital.rates","sens","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length"
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",3.65348630269685e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",4.33955290659525e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",4.08866904113804e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",3.44611685883155e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",3.49923126363546e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",4.1425959965166e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",4.4390188976369e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",4.29995361287483e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",3.55059348568885e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",3.89144153683522e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",3.71068675121859e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",3.13808564987053e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",3.8951485727296e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",4.45971778270826e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",3.93839743807524e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",5.06996002569548e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",5.71506784676055e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",5.39367049375682e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",3.84569599895179e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",4.66512220917258e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",4.60167771345339e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",3.19693624945578e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","survival",3.65657798446174e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",5.70203104208764e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",8.71627946522117e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",6.06311602580514e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",3.05384938570992e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",4.75356071340601e-08,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",2.00792479092885e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",3.46725464606393e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",6.02697903759921e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",2.76543963833043e-09,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",6.13210396973283e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",6.75570996022521e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.43467345472637e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.80121712204471e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.87376811766902e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.76137942781866e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",2.74334982467838e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",9.81910888434169e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",8.35701200005492e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.95727552787326e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.4422173788391e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.2077086344728e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.18841975244133e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",7.20801107794762e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",4.42806872840386e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.17732611431322e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",4.19390938979883e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",3.98251521205518e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",2.47299280143019e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.10658206349199e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.52545640604183e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",8.21415177172047e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",3.87299425527017e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",3.79325133353168e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",3.00035149332791e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",5.49850064143094e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.63311944305088e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",8.92637088844583e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",5.92119062415333e-07,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",5.55459156174501e-08,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",2.26112853250893e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",5.09011628564625e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.14420515372443e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",4.09527724662995e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",2.60018757091722e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",5.2850821496988e-08,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.00043123657584e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.07260292466607e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.46269697402051e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.46645512102257e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.74565015096941e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",6.27797024960689e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.18973035104911e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.65852944581622e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.37050791108645e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.38455471672847e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.22841005181562e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.79708206015086e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",6.41936600474279e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",2.50580679881382e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",3.60146327030073e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",5.58628371704647e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.20415930326172e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.97410116169381e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.22145716175982e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.94792668943006e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.85040592240952e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.54391162544525e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",2.08090936757388e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",2.37780584143226e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",2.64060017034811e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",2.23994222991777e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",2.61258793943965e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",2.88801787005048e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",2.69399167220976e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.44330742277059e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.68261937991182e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",2.62418951839889e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.98714277673165e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.51272931961293e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.446485751776e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.49374652722243e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.28028800000926e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",8.65736977697441e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",2.42817696044784e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.09871492945829e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",5.3080420345569e-07,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",3.7745313996017e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",5.90947884533049e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",2.14599842721919e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",5.52913231840416e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",5.48019565499546e-07,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.46201269196222e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.04316269118888e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",5.82668200378081e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",7.77934573359971e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",2.17690289499483e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",1.88710915912496e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",7.19232550901625e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",7.40661122553449e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","Rain","C","adult","fecundity",2.42644429751987e-06,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",7.38289597052888e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",6.7186715956662e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",7.12207527231542e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.57624513078367e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",6.73059636642891e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",6.9095322989578e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",7.11243388264004e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",7.83552538873557e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.33459317179273e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",6.76527709100983e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",5.59166388748233e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",6.52112489013246e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",6.8880310719637e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",7.04883522309999e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.50948723034028e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.56610422406394e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",7.34610404821572e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.06095460888537e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.47039173932491e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.3718437800182e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.06630848551842e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.38366913955663e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.09573639178153e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.80868753311854e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.48687409664475e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.52576180803988e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.05149821848097e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.8152538230014e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.39773006353501e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.96263654015673e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.51593235907993e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",8.855931017915e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",0.000100882399252679,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",0.000101126159359941,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.73016524570178e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.57114004358772e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.86780660025009e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.71619375754425e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",0.000105348105762023,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",0.000107980077868664,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.07643179273286e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",9.32576945595559e-05,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",0.000110818763766998,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",0.000113827357606281,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",0.000109956656896088,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",0.000111727871168901,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",0.000105714729273416,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",0.00011433630343787,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",0.000106045088807229,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",0.000106627234142423,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","adult","fecundity",0.000108101496202024,2.8,3,12,0,0,1,37
