"","Month","Year","sum_prcp","mean_tavg","mean_tmin","mean_tmax","min_tmin","max_tmax","SPEI"
"124",4,1995,1.2205593036863,-1.13413521736502,-1.28120903585426,-0.847591255492548,-0.445939817914188,-1.13019147663664,0.603091528797299
"125",5,1995,3.65406549551095,-2.11175735339273,-1.8917214186894,-1.74742800364149,-0.446133262945633,-0.884253057792704,1.42162265009828
"126",6,1995,2.36607294981981,-1.86953206470562,-1.64978989310501,-1.71745985606318,-1.11718892990652,-1.49128447722896,1.70026869335813
"127",7,1995,-0.769692173633422,-0.929741767980037,-0.981458573568239,-0.490002910555037,-1.67355054603333,0.426903807688447,1.94915089774442
"128",8,1995,-0.730338707012202,0.909717150736091,0.714083094009127,1.38537742749954,1.11757497977633,1.54142134138117,2.02910278271655
"129",9,1995,0.375909434372029,-0.339071592757207,-0.431106843173928,-0.0564092250136202,-1.26041906274706,1.6111923649482,2.07475983399118
"130",10,1995,-1.19070612344391,-0.451639175572851,-1.05000258860914,0.265848861158306,-0.815998640949054,0.523905168045153,1.98316317350792
"131",11,1995,-0.417313625863954,0.363088593360541,0.34151916995072,0.379727503318744,0.177392740657248,-0.233236730558773,1.88689514049128
"132",12,1995,-0.142869464773188,0.275263808450625,0.522477817182375,0.177057838556966,0.282193563618548,-0.0848838168382913,1.63708085054179
"133",1,1996,2.63555401692011,-0.529501401056336,-0.56230385272414,-0.854444840261463,-0.796576830303203,-0.0520579027630307,1.90257595656543
"134",2,1996,1.02104266708366,0.244698462614891,0.0862623142049794,0.31158483846092,-0.234927523755531,-0.0991298307904939,1.78765010426404
"135",3,1996,0.134382929658727,-0.754325461203856,-0.840241479230653,-0.374971915832589,0.0809210360773379,-0.170791734015814,1.66891631606784
"136",4,1996,-0.112105274858314,-0.510553985586266,-0.698672548717276,-0.170756113372117,-0.445939817914188,0.476271840703093,1.63592011682693
"137",5,1996,-1.02041269548301,0.857770107268893,0.907824900558464,0.831797400912009,1.47847237044043,0.310470496532362,0.87305201944146
"138",6,1996,1.66243403062423,-0.137491016738754,0.0423630620129179,0.0541741609832161,0.269609196699863,-0.528017933760272,0.675358834258287
"139",7,1996,-0.671720218357887,0.698524262448998,0.46129082886397,0.964427840933029,1.29713735076542,3.06464380559163,0.629828287631213
"140",8,1996,-1.16084293846641,0.535844189812543,0.214394696088781,1.37336436513504,0.681204389239581,2.14402332442154,0.549319715047792
"141",9,1996,-0.676122197708048,-0.866126196257405,-1.33285422385247,-0.691236529350505,-2.55346558238397,1.76984444073845,0.497383521853549
"142",10,1996,2.27188141654135,-0.841658772599742,-1.61980217376854,-0.1600708433213,-1.56766149812676,0.784301381409317,1.00385327887355
"143",11,1996,0.468537810809387,-0.223561320734351,-0.172475504603911,-0.249829601528676,0.955783877061809,-0.285976915686089,1.18138563529279
"144",12,1996,1.94697252636209,-0.636500635603829,-0.531972946564867,-0.732403284860475,-0.977356144858581,-0.217881347618743,1.42291397966449
"145",1,1997,1.40830527612029,-0.164572657093913,0.170726623344015,-0.309617691670771,0.193370113844656,0.0683928865196916,1.20011377933663
"146",2,1997,-0.915872253887861,-0.965707737957321,-1.23560133600615,-0.430711586134967,0.180954325989906,-0.446951938424072,0.834674754539158
"147",3,1997,-1.13396034678885,0.222432229375566,-0.194823096986848,1.09662505138704,-0.563240049025512,1.34204035158212,0.583723412293869
"148",4,1997,1.0301786496085,-1.38298655329015,-1.41196797961361,-1.15595731187307,-2.29730875808957,-1.3086874007855,0.783913517746866
"149",5,1997,0.798954180603559,-0.443149057395958,-0.359563593064874,-0.225669486806797,-1.48731335969547,0.238063008391449,1.16987904361535
"150",6,1997,0.596525568872497,-0.378382132126897,-0.265608775818545,-0.0978690568976302,0.307090227148684,-0.122432020720824,1.09124951538901
