"site","transect","subQuadrat","ID","fireYear","size","sizeNext","fl","fs","fps","surv","sds","time","TSFcont","TSF","LS","stage","stageNext","abTot","abRepro","abLarge","size_unscaled","abLarge_unscaled","TSFcont_unscaled","quadratID","date","summerT_unscaled","summerT","fallR_unscaled","fallR","winterR_unscaled","winterR","fallwinterR_unscaled","fallwinterR","prevwinterT_unscaled","prevwinterT","prevfallR_unscaled","prevfallR","prevwinterR_unscaled","prevwinterR"
"Vertedero",1,6,"VY1.6.3",2009,0.883799775157249,NA,NA,NA,NA,0,NA,"2016",-0.180656054171553,"7","FD","LR",NA,6,2,0.106384024403675,6.51471269087253,2,7,"1_6",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,6,"VY1.6.4",2009,0.801706240537429,NA,NA,NA,NA,0,NA,"2016",-0.180656054171553,"7","FD","LR",NA,6,2,0.106384024403675,6.31354804627709,2,7,"1_6",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,6,"VY1.6.5",2009,-0.386798631138417,NA,0,NA,NA,0,3.40119738166216,"2016",-0.180656054171553,"7","FD","SD",NA,6,2,0.106384024403675,3.40119738166216,2,7,"1_6",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,6,"VY1.6.6",2009,-0.23050283779491,NA,0,NA,NA,0,3.78418963391826,"2016",-0.180656054171553,"7","FD","SD",NA,6,2,0.106384024403675,3.78418963391826,2,7,"1_6",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,6,"VY1.6.7",2009,-0.103931320243082,5.52942908751142,0,NA,NA,1,4.0943445622221,"2016",-0.180656054171553,"7","FD","SD","J",6,2,0.106384024403675,4.0943445622221,2,7,"1_6",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,6,"VY1.6.8",2009,-0.669665942033755,5.28826703069454,0,NA,NA,1,2.70805020110221,"2016",-0.180656054171553,"7","FD","SD","J",6,2,0.106384024403675,2.70805020110221,2,7,"1_6",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,7,"VY1.7.18",2009,-0.194994254745529,NA,0,NA,NA,0,3.87120101090789,"2016",-0.180656054171553,"7","FD","SD",NA,1,0,-1.46774878888449,3.87120101090789,0,7,"1_7",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,8,"VY1.8.24",2009,0.0333800609950185,NA,0,NA,NA,0,NA,"2016",-0.180656054171553,"7","FD","J",NA,1,0,-1.46774878888449,4.43081679884331,0,7,"1_8",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.37",2009,0.0660447909562733,NA,0,NA,NA,0,NA,"2016",-0.180656054171553,"7","FD","J",NA,25,0,1.68051683769184,4.51085950651685,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.38",2009,-0.414954019453923,NA,0,NA,NA,0,3.3322045101752,"2016",-0.180656054171553,"7","FD","SD",NA,25,0,1.68051683769184,3.3322045101752,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.39",2009,-0.360461024299132,NA,0,NA,NA,0,3.46573590279973,"2016",-0.180656054171553,"7","FD","SD",NA,25,0,1.68051683769184,3.46573590279973,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.40",2009,-0.312394796087261,NA,0,NA,NA,0,3.58351893845611,"2016",-0.180656054171553,"7","FD","SD",NA,25,0,1.68051683769184,3.58351893845611,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.41",2009,-0.386798631138417,NA,0,NA,NA,0,3.40119738166216,"2016",-0.180656054171553,"7","FD","SD",NA,25,0,1.68051683769184,3.40119738166216,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.42",2009,-0.386798631138417,NA,0,NA,NA,0,3.40119738166216,"2016",-0.180656054171553,"7","FD","SD",NA,25,0,1.68051683769184,3.40119738166216,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.43",2009,-0.139439903292463,NA,0,NA,NA,0,4.00733318523247,"2016",-0.180656054171553,"7","FD","SD",NA,25,0,1.68051683769184,4.00733318523247,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.44",2009,-0.194994254745529,NA,0,NA,NA,0,3.87120101090789,"2016",-0.180656054171553,"7","FD","SD",NA,25,0,1.68051683769184,3.87120101090789,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.45",2009,-0.269398089796685,NA,0,NA,NA,0,3.68887945411394,"2016",-0.180656054171553,"7","FD","SD",NA,25,0,1.68051683769184,3.68887945411394,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.46",2009,-0.0712665902818269,NA,0,NA,NA,0,4.17438726989564,"2016",-0.180656054171553,"7","FD","SD",NA,25,0,1.68051683769184,4.17438726989564,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.47",2009,-0.269398089796685,NA,0,NA,NA,0,3.68887945411394,"2016",-0.180656054171553,"7","FD","SD",NA,25,0,1.68051683769184,3.68887945411394,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.48",2009,-0.269398089796685,NA,0,NA,NA,0,3.68887945411394,"2016",-0.180656054171553,"7","FD","SD",NA,25,0,1.68051683769184,3.68887945411394,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.49",2009,-0.221331861584813,NA,0,NA,NA,0,3.80666248977032,"2016",-0.180656054171553,"7","FD","SD",NA,25,0,1.68051683769184,3.80666248977032,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.50",2009,0.205273597491541,NA,0,NA,NA,0,4.85203026391962,"2016",-0.180656054171553,"7","FD","J",NA,25,0,1.68051683769184,4.85203026391962,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.51",2009,-0.103931320243082,NA,0,NA,NA,0,4.0943445622221,"2016",-0.180656054171553,"7","FD","SD",NA,25,0,1.68051683769184,4.0943445622221,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.52",2009,-0.0712665902818269,NA,0,NA,NA,0,4.17438726989564,"2016",-0.180656054171553,"7","FD","SD",NA,25,0,1.68051683769184,4.17438726989564,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.53",2009,0.0333800609950185,NA,0,NA,NA,0,4.43081679884331,"2016",-0.180656054171553,"7","FD","SD",NA,25,0,1.68051683769184,4.43081679884331,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.54",2009,0.0878730561498095,NA,0,NA,NA,0,4.56434819146784,"2016",-0.180656054171553,"7","FD","J",NA,25,0,1.68051683769184,4.56434819146784,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.55",2009,-0.360461024299132,NA,0,NA,NA,0,3.46573590279973,"2016",-0.180656054171553,"7","FD","SD",NA,25,0,1.68051683769184,3.46573590279973,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.56",2009,-0.477861565640864,NA,0,NA,NA,0,3.17805383034795,"2016",-0.180656054171553,"7","FD","SD",NA,25,0,1.68051683769184,3.17805383034795,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.57",2009,-0.0712665902818269,NA,0,NA,NA,0,4.17438726989564,"2016",-0.180656054171553,"7","FD","SD",NA,25,0,1.68051683769184,4.17438726989564,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.58",2009,-0.103931320243082,NA,0,NA,NA,0,4.0943445622221,"2016",-0.180656054171553,"7","FD","SD",NA,25,0,1.68051683769184,4.0943445622221,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.59",2009,0.124442995497466,NA,0,NA,NA,0,4.65396035015752,"2016",-0.180656054171553,"7","FD","J",NA,25,0,1.68051683769184,4.65396035015752,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.60",2009,-0.0295274851919219,NA,0,NA,NA,0,4.27666611901606,"2016",-0.180656054171553,"7","FD","SD",NA,25,0,1.68051683769184,4.27666611901606,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,9,"VY1.9.61",2009,-0.414954019453923,NA,0,NA,NA,0,3.3322045101752,"2016",-0.180656054171553,"7","FD","SD",NA,25,0,1.68051683769184,3.3322045101752,4,7,"1_9",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,10,"VY1.10.40",2009,0.618099094891102,NA,NA,NA,NA,0,NA,"2016",-0.180656054171553,"7","FD","LR",NA,24,1,0.106384024403675,5.8636311755981,2,7,"1_10",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,10,"VY1.10.50",2009,-0.0712665902818269,NA,NA,NA,NA,0,NA,"2016",-0.180656054171553,"7","FD","J",NA,24,1,0.106384024403675,4.17438726989564,2,7,"1_10",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,10,"VY1.10.54",2009,-0.269398089796685,NA,0,NA,NA,0,3.68887945411394,"2016",-0.180656054171553,"7","FD","SD",NA,24,1,0.106384024403675,3.68887945411394,2,7,"1_10",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,10,"VY1.10.55",2009,-0.269398089796685,NA,0,NA,NA,0,3.68887945411394,"2016",-0.180656054171553,"7","FD","SD",NA,24,1,0.106384024403675,3.68887945411394,2,7,"1_10",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,10,"VY1.10.56",2009,-0.103931320243082,NA,0,NA,NA,0,4.0943445622221,"2016",-0.180656054171553,"7","FD","SD",NA,24,1,0.106384024403675,4.0943445622221,2,7,"1_10",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,10,"VY1.10.57",2009,-0.0712665902818269,NA,0,NA,NA,0,4.17438726989564,"2016",-0.180656054171553,"7","FD","SD",NA,24,1,0.106384024403675,4.17438726989564,2,7,"1_10",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,10,"VY1.10.58",2009,-0.532354560795655,NA,0,NA,NA,0,3.04452243772342,"2016",-0.180656054171553,"7","FD","SD",NA,24,1,0.106384024403675,3.04452243772342,2,7,"1_10",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,10,"VY1.10.59",2009,-0.477861565640864,NA,0,NA,NA,0,3.17805383034795,"2016",-0.180656054171553,"7","FD","SD",NA,24,1,0.106384024403675,3.17805383034795,2,7,"1_10",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,10,"VY1.10.60",2009,-0.0295274851919219,NA,0,NA,NA,0,4.27666611901606,"2016",-0.180656054171553,"7","FD","SD",NA,24,1,0.106384024403675,4.27666611901606,2,7,"1_10",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,10,"VY1.10.61",2009,-0.178335155294238,NA,0,NA,NA,0,3.91202300542815,"2016",-0.180656054171553,"7","FD","SD",NA,24,1,0.106384024403675,3.91202300542815,2,7,"1_10",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,10,"VY1.10.62",2009,-0.139439903292463,NA,0,NA,NA,0,4.00733318523247,"2016",-0.180656054171553,"7","FD","SD",NA,24,1,0.106384024403675,4.00733318523247,2,7,"1_10",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,10,"VY1.10.63",2009,-0.103931320243082,NA,0,NA,NA,0,4.0943445622221,"2016",-0.180656054171553,"7","FD","SD",NA,24,1,0.106384024403675,4.0943445622221,2,7,"1_10",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,10,"VY1.10.64",2009,-0.360461024299132,NA,0,NA,NA,0,3.46573590279973,"2016",-0.180656054171553,"7","FD","SD",NA,24,1,0.106384024403675,3.46573590279973,2,7,"1_10",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,10,"VY1.10.65",2009,-0.162329524784274,NA,0,NA,NA,0,3.95124371858143,"2016",-0.180656054171553,"7","FD","SD",NA,24,1,0.106384024403675,3.95124371858143,2,7,"1_10",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,10,"VY1.10.66",2009,-0.323891084951476,NA,0,NA,NA,0,3.55534806148941,"2016",-0.180656054171553,"7","FD","SD",NA,24,1,0.106384024403675,3.55534806148941,2,7,"1_10",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
"Vertedero",1,10,"VY1.10.67",2009,-0.360461024299132,NA,0,NA,NA,0,3.46573590279973,"2016",-0.180656054171553,"7","FD","SD",NA,24,1,0.106384024403675,3.46573590279973,2,7,"1_10",2016-05-01,26.8010402611651,0.288536842013591,215.5000032112,0.61996529336194,204.700003050268,-0.114374161311387,583.100008688867,0.528922436073072,18.561565398984,0.800154984980304,113.100001685321,-0.155808472080359,179.200002670288,-0.348091997240945
