"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.36390528820063,0,1,3,15,0,0,0,20,0.1864589952539
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.306334555652019,1,1,3,15,0,0,0,20,0.174069797687394
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.339922705171435,0,1,3,15,0,0,0,20,0.196617005731914
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.363530474775662,1,1,3,15,0,0,0,20,0.226657017748601
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.222297969919767,0,1,3,15,0,0,0,20,0.130985010554908
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.134561985203437,1,1,3,15,0,0,0,20,0.0747274100348962
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.0779241446023012,0,1,3,15,0,0,0,20,0.0416929667129815
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.218405468336253,1,1,3,15,0,0,0,20,0.111171264171338
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.199228163599657,0,1,3,15,0,0,0,20,0.0997264383982882
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.28325557521903,1,1,3,15,0,0,0,20,0.157956340666786
"10.1098/rstb.2022.0194","2023","Birds","Turdus torquatus","Europe","Tbr","C","all","all",0.169442158205146,0,1,3,15,0,0,0,20,0.0870051103901657
