"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.318609587678639,1,1,3,15,0,0,0,20,0.140960381452272
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.327792991968113,0,1,3,15,0,0,0,20,0.131352063870947
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.00106162835612504,1,1,3,15,0,0,0,20,0.000363819303197587
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.430660535438208,0,1,3,15,0,0,0,20,0.169085217794226
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.42573007039617,1,1,3,15,0,0,0,20,0.198184808438366
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.0713646765129471,0,1,3,15,0,0,0,20,0.0278997365161301
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.122013993492619,1,1,3,15,0,0,0,20,0.0610924407345727
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.0987656910652242,0,1,3,15,0,0,0,20,0.0410575708791432
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.454712079623111,1,1,3,15,0,0,0,20,0.209119648356147
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.259225299994711,0,1,3,15,0,0,0,20,0.0992290912300215
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.281351387981956,1,1,3,15,0,0,0,20,0.104855607522085
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.143543535825126,0,1,3,15,0,0,0,20,0.0503988929026154
