"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.614169163575641,0,1,3,15,0,0,0,20,0.349399571430922
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.592566924654122,1,1,3,15,0,0,0,20,0.259720125375393
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.269559790977558,0,1,3,15,0,0,0,20,0.131295854569424
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.540546751283818,1,1,3,15,0,0,0,20,0.304740056402859
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.431990051790104,0,1,3,15,0,0,0,20,0.206693092896592
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.611654165259008,1,1,3,15,0,0,0,20,0.327563175632978
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.267098547105742,0,1,3,15,0,0,0,20,0.129504055090051
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.434813898855536,1,1,3,15,0,0,0,20,0.216726847595719
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.431618231101351,0,1,3,15,0,0,0,20,0.200846855144291
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.426392343014255,1,1,3,15,0,0,0,20,0.242347208843114
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.595815046969789,0,1,3,15,0,0,0,20,0.274330655434523
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.269559790977558,1,1,3,15,0,0,0,20,0.131295854569424
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.539638163090614,0,1,3,15,0,0,0,20,0.269663119704428
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.404519889649172,1,1,3,15,0,0,0,20,0.186977577427861
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.533227405134517,0,1,3,15,0,0,0,20,0.270360920493359
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.267098547105742,1,1,3,15,0,0,0,20,0.129504055090051
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.49386541306679,0,1,3,15,0,0,0,20,0.240260137275039
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.410517417344792,1,1,3,15,0,0,0,20,0.19528280981696
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.633113953047708,0,1,3,15,0,0,0,20,0.332846720558121
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.565298523432294,1,1,3,15,0,0,0,20,0.285109927880136
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.333673249310435,0,1,3,15,0,0,0,20,0.167213667214982
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.479226790605168,1,1,3,15,0,0,0,20,0.233292415343346
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.459921289205891,0,1,3,15,0,0,0,20,0.209789749054452
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.462806561030357,1,1,3,15,0,0,0,20,0.212252670023046
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.267098547105742,0,1,3,15,0,0,0,20,0.129504055090051
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.452675957435139,1,1,3,15,0,0,0,20,0.224065742015156
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.47501158543989,0,1,3,15,0,0,0,20,0.250832338894305
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.579835320978882,1,1,3,15,0,0,0,20,0.323919828702605
"10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","all","all",0.538165648027137,0,1,3,15,0,0,0,20,0.268478222501108
