"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.312839848689307,1,1,3,15,0,0,0,20,0.159246995248198
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.460422368017337,0,1,3,15,0,0,0,20,0.177557116996715
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.466780785226672,1,1,3,15,0,0,0,20,0.229984095992345
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.729596732964531,0,1,3,15,0,0,0,20,0.288278127172341
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.85747362214606,1,1,3,15,0,0,0,20,0.435603506083163
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.219818388246748,0,1,3,15,0,0,0,20,0.101283716348644
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.185715214814296,1,1,3,15,0,0,0,20,0.0961415620679228
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.404802949008753,0,1,3,15,0,0,0,20,0.159766816873435
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.300673837990425,1,1,3,15,0,0,0,20,0.163941068797244
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.312839848689307,0,1,3,15,0,0,0,20,0.159246995248198
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.52131869684096,1,1,3,15,0,0,0,20,0.19686125562629
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.364005305664019,0,1,3,15,0,0,0,20,0.181754322874607
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.657824214912187,1,1,3,15,0,0,0,20,0.276699308050182
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",1.03921071298389,0,1,3,15,0,0,0,20,0.503950105997105
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.219818388246748,1,1,3,15,0,0,0,20,0.101283716348644
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.300668367082206,0,1,3,15,0,0,0,20,0.151135033587864
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.451996185550541,1,1,3,15,0,0,0,20,0.174087805219335
