"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.157819209532303,0,0.8,11,32,0,1,0,22,0.786128269903829
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.152623570373243,0,0.8,11,32,0,1,0,22,0.756237390668158
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.163735594796058,0,0.8,11,32,0,1,0,22,0.816625758364237
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.166651193192185,0,0.8,11,32,0,1,0,22,0.796877864326843
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.157802185699056,0,0.8,11,32,0,1,0,22,0.77673573270558
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.166242658281902,0,0.8,11,32,0,1,0,22,0.820918605168229
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.189760716171821,0,0.8,11,32,0,1,0,22,0.945647802258587
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.207768090327431,0,0.8,11,32,0,1,0,22,1.01747742781741
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.220975049573378,0,0.8,11,32,0,1,0,22,1.07913208506571
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.221903403396014,0,0.8,11,32,0,1,0,22,1.04014940976196
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.215543995563986,0,0.8,11,32,0,1,0,22,1.00049894216879
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.202215768498078,0,0.8,11,32,0,1,0,22,0.965823705210417
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.245682766177572,0,0.8,11,32,0,1,0,22,1.13578396417941
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.225002599903472,0,0.8,11,32,0,1,0,22,1.05987095378477
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.193950977335663,0,0.8,11,32,0,1,0,22,0.930621492158608
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.175021617953185,0,0.8,11,32,0,1,0,22,0.850886619033823
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.157287708433546,0,0.8,11,32,0,1,0,22,0.741644928288661
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.150591514739763,0,0.8,11,32,0,1,0,22,0.723343473332391
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.113513552057013,0,0.8,11,32,0,1,0,22,0.557301835246434
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.10786010690466,0,0.8,11,32,0,1,0,22,0.521977880196084
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.162577195258891,0,0.8,11,32,0,1,0,22,0.805571532220549
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.159828146107365,0,0.8,11,32,0,1,0,22,0.826822446824041
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.152526336099001,0,0.8,11,32,0,1,0,22,0.810630783215974
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.138300665490095,0,0.8,11,32,0,1,0,22,0.737019966525999
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.142522952416381,0,0.8,11,32,0,1,0,22,0.78318259111302
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.128508620846943,0,0.8,11,32,0,1,0,22,0.73526762464887
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.123981692139984,0,0.8,11,32,0,1,0,22,0.719513859205346
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.123214433287132,0,0.8,11,32,0,1,0,22,0.728421199448142
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.123550103339115,0,0.8,11,32,0,1,0,22,0.696823974379812
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.153352472831261,0,0.8,11,32,0,1,0,22,0.846956142240726
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.152343036118608,0,0.8,11,32,0,1,0,22,0.827877671648119
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.155337311255707,0,0.8,11,32,0,1,0,22,0.827457388153473
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.143461436092306,0,0.8,11,32,0,1,0,22,0.778731867401761
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.118673431925347,0,0.8,11,32,0,1,0,22,0.632777920046951
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.110820024077768,0,0.8,11,32,0,1,0,22,0.603331742787015
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.119452461552518,0,0.8,11,32,0,1,0,22,0.650726302988833
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.117433050836723,0,0.8,11,32,0,1,0,22,0.677762818578384
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.118717394547063,0,0.8,11,32,0,1,0,22,0.722189484310299
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.0997947685212903,0,0.8,11,32,0,1,0,22,0.573895711743811
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.112683900830826,0,0.8,11,32,0,1,0,22,0.637832740670064
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.097316118925508,0,0.8,11,32,0,1,0,22,0.540592103569012
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.0996165398231507,0,0.8,11,32,0,1,0,22,0.55601661540698
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.0947465649224398,0,0.8,11,32,0,1,0,22,0.515312397696347
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.094870620611671,0,0.8,11,32,0,1,0,22,0.526962555208504
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.0987281543960716,0,0.8,11,32,0,1,0,22,0.560545898312682
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.105202920750909,0,0.8,11,32,0,1,0,22,0.574537993157328
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.117955910270483,0,0.8,11,32,0,1,0,22,0.674041028536824
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.129497934423354,0,0.8,11,32,0,1,0,22,0.729696427584156
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.122418439585499,0,0.8,11,32,0,1,0,22,0.704170802565132
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.118727000569342,0,0.8,11,32,0,1,0,22,0.690642307459127
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.146322360466596,0,0.8,11,32,0,1,0,22,0.808611483959093
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.155574124830333,0,0.8,11,32,0,1,0,22,0.860137003625708
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.17194498476753,0,0.8,11,32,0,1,0,22,1.00722380741842
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.171017168290291,0,0.8,11,32,0,1,0,22,0.980110035983877
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.158974384611824,0,0.8,11,32,0,1,0,22,0.882529467855279
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.152084685668088,0,0.8,11,32,0,1,0,22,0.861139393927229
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.179191481068681,0,0.8,11,32,0,1,0,22,0.978595509054858
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.180141863612344,0,0.8,11,32,0,1,0,22,0.985052810893578
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.168085159435015,0,0.8,11,32,0,1,0,22,0.890155592230745
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.193759367274831,0,0.8,11,32,0,1,0,22,1.0229019029069
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.188345444191341,0,0.8,11,32,0,1,0,22,1.02469032442836
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.203348118022864,0,0.8,11,32,0,1,0,22,0.993330493859978
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.205950264139457,0,0.8,11,32,0,1,0,22,1.09284729614273
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.196853513103801,0,0.8,11,32,0,1,0,22,1.01564456520691
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.153435210717194,1,0.8,11,32,0,1,0,22,0.689587766179036
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.14210947571866,1,0.8,11,32,0,1,0,22,0.645295776001955
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.122070079722082,1,0.8,11,32,0,1,0,22,0.567369331812116
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.104998151791471,1,0.8,11,32,0,1,0,22,0.494867769700406
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.0797384270280248,1,0.8,11,32,0,1,0,22,0.382264705170757
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.0767860016245038,1,0.8,11,32,0,1,0,22,0.379180331108898
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.099348736768206,1,0.8,11,32,0,1,0,22,0.506418761141465
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.112746600987584,1,0.8,11,32,0,1,0,22,0.577360825656143
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.0761058289539863,1,0.8,11,32,0,1,0,22,0.376821780106646
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.0904413766583232,1,0.8,11,32,0,1,0,22,0.446971539877394
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.0683221911367934,1,0.8,11,32,0,1,0,22,0.334331968115329
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.0561673429970284,1,0.8,11,32,0,1,0,22,0.280327286682459
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.0938803941327696,1,0.8,11,32,0,1,0,22,0.459806995361523
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.110535290093507,1,0.8,11,32,0,1,0,22,0.536330091929755
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.106668719094803,1,0.8,11,32,0,1,0,22,0.522445756490972
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.093556937370949,1,0.8,11,32,0,1,0,22,0.461819942182493
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.124343126552772,1,0.8,11,32,0,1,0,22,0.608076518773555
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.143344734539708,1,0.8,11,32,0,1,0,22,0.711115377338787
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.149488094252963,1,0.8,11,32,0,1,0,22,0.734495273626995
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.155230405437017,1,0.8,11,32,0,1,0,22,0.764151040104997
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.168307972335781,1,0.8,11,32,0,1,0,22,0.818072702766843
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.173511291529594,1,0.8,11,32,0,1,0,22,0.848354339409544
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.158340232365575,1,0.8,11,32,0,1,0,22,0.77205521907921
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.161578151675362,1,0.8,11,32,0,1,0,22,0.811869256077629
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.155742695896674,1,0.8,11,32,0,1,0,22,0.804158827972851
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.142686817408507,1,0.8,11,32,0,1,0,22,0.756883601113142
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.148203279316943,1,0.8,11,32,0,1,0,22,0.765652824304388
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.148191631998424,1,0.8,11,32,0,1,0,22,0.745012030329915
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.150162344232039,1,0.8,11,32,0,1,0,22,0.743252945137932
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.119581946630578,1,0.8,11,32,0,1,0,22,0.603929369623094
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.141172497610657,1,0.8,11,32,0,1,0,22,0.70275840661235
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.163717699254074,1,0.8,11,32,0,1,0,22,0.790783861100669
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.141932066701469,1,0.8,11,32,0,1,0,22,0.680186353825332
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.134443441561773,1,0.8,11,32,0,1,0,22,0.663933671709969
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.140766594492697,1,0.8,11,32,0,1,0,22,0.711962636774402
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.146980735344469,1,0.8,11,32,0,1,0,22,0.736941252507715
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.136526803599605,1,0.8,11,32,0,1,0,22,0.681875611664473
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.134212748944796,1,0.8,11,32,0,1,0,22,0.66413505969333
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.139564107197227,1,0.8,11,32,0,1,0,22,0.698890902861883
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.138945439924374,1,0.8,11,32,0,1,0,22,0.670268382836202
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.122171582512265,1,0.8,11,32,0,1,0,22,0.60976626069224
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.125818481937888,1,0.8,11,32,0,1,0,22,0.63115041709771
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.159504654347667,1,0.8,11,32,0,1,0,22,0.792792028587485
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.178351133041115,1,0.8,11,32,0,1,0,22,0.87051964680434
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.188054025718633,1,0.8,11,32,0,1,0,22,0.919296462469949
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.196085278094891,1,0.8,11,32,0,1,0,22,0.91920349179911
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.184945790501204,1,0.8,11,32,0,1,0,22,0.864805382681955
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.17859964104079,1,0.8,11,32,0,1,0,22,0.854903320720321
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.22073401585033,1,0.8,11,32,0,1,0,22,1.0203808994228
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.198805939032905,1,0.8,11,32,0,1,0,22,0.936527202359515
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.161667663475852,1,0.8,11,32,0,1,0,22,0.772835009569363
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.141376355569035,1,0.8,11,32,0,1,0,22,0.683674323948455
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.116014008041076,1,0.8,11,32,0,1,0,22,0.55066751060279
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.111769127993839,1,0.8,11,32,0,1,0,22,0.539996272288099
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.0784763598360889,1,0.8,11,32,0,1,0,22,0.384809790621635
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.0718299301183506,1,0.8,11,32,0,1,0,22,0.349266837896112
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.128622223853369,1,0.8,11,32,0,1,0,22,0.62970207020178
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.118380744941379,1,0.8,11,32,0,1,0,22,0.60210297120991
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.114173222608634,1,0.8,11,32,0,1,0,22,0.596470559206535
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.109887711880083,1,0.8,11,32,0,1,0,22,0.569340527958878
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.113814416383426,1,0.8,11,32,0,1,0,22,0.606791189931313
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.0996391577283243,1,0.8,11,32,0,1,0,22,0.552693153016812
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.0954481531603606,1,0.8,11,32,0,1,0,22,0.536806486857173
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.0952267367108151,1,0.8,11,32,0,1,0,22,0.544853497148555
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.0981982476296114,1,0.8,11,32,0,1,0,22,0.537373294499712
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.129316906977757,1,0.8,11,32,0,1,0,22,0.690859478023864
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.130658145205022,1,0.8,11,32,0,1,0,22,0.685660820157163
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.134625530561376,1,0.8,11,32,0,1,0,22,0.696886182003795
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.124859052330249,1,0.8,11,32,0,1,0,22,0.66087118920704
"10.1002/ecs2.3546","2021","Mammals","Vulpes lagopus","Europe","sea ice","C","all","all",0.0977730697345822,1,0.8,11,32,0,1,0,22,0.513593775037474
